nameWithOwner,url,stargazerCount,createdAt,updatedAt,pushedAt,primaryLanguage,mergedPullRequests,releases,issues,closedIssues
yangshun/front-end-interview-handbook,https://github.com/yangshun/front-end-interview-handbook,43988,2018-01-13T19:40:08Z,2026-08-20T09:04:34Z,2026-08-13T08:25:31Z,JavaScript,356,0,103,92
babel/babel,https://github.com/babel/babel,43987,2014-09-28T13:38:23Z,2026-08-20T07:09:43Z,2026-08-16T08:21:06Z,TypeScript,6739,468,9113,8519
lysine-dev/retrofit,https://github.com/lysine-dev/retrofit,43936,2010-09-06T21:39:43Z,2026-08-20T15:37:28Z,2026-08-20T17:41:05Z,Java,1352,4,2774,2645
astaxie/build-web-application-with-golang,https://github.com/astaxie/build-web-application-with-golang,43903,2012-08-02T11:49:35Z,2026-08-20T07:31:27Z,2024-05-12T00:47:46Z,Go,757,0,306,182
apache/spark,https://github.com/apache/spark,43845,2014-02-25T08:00:08Z,2026-08-20T18:40:15Z,2026-08-20T18:32:37Z,Scala,8,0,98,58
DataExpert-io/data-engineer-handbook,https://github.com/DataExpert-io/data-engineer-handbook,43801,2023-11-19T19:47:41Z,2026-08-20T17:30:04Z,2026-08-03T20:29:57Z,Jupyter Notebook,181,0,107,82
aymericdamien/TensorFlow-Examples,https://github.com/aymericdamien/TensorFlow-Examples,43735,2015-11-11T14:21:19Z,2026-08-20T10:48:30Z,2024-07-26T19:46:13Z,Jupyter Notebook,88,0,239,71
ccxt/ccxt,https://github.com/ccxt/ccxt,43673,2017-05-14T15:41:56Z,2026-08-20T17:44:02Z,2026-08-20T13:57:54Z,Python,15604,248,11543,11314
ray-project/ray,https://github.com/ray-project/ray,43568,2016-10-25T19:38:30Z,2026-08-20T17:55:34Z,2026-08-20T18:09:50Z,Python,32177,128,22968,20092
juspay/hyperswitch,https://github.com/juspay/hyperswitch,43522,2022-10-17T11:18:28Z,2026-08-20T18:32:09Z,2026-08-20T18:29:46Z,Rust,7606,158,4192,2853
colinhacks/zod,https://github.com/colinhacks/zod,43497,2020-03-07T20:59:08Z,2026-08-20T17:23:03Z,2026-08-20T16:45:34Z,TypeScript,1160,205,3152,3096
danielmiessler/Fabric,https://github.com/danielmiessler/Fabric,43485,2024-01-03T23:18:31Z,2026-08-20T16:57:38Z,2026-08-09T20:55:42Z,Go,646,423,859,829
gradio-app/gradio,https://github.com/gradio-app/gradio,43393,2018-12-19T08:24:04Z,2026-08-20T18:20:32Z,2026-08-20T18:42:50Z,Python,5733,1000,6716,6557
Light-City/CPlusPlusThings,https://github.com/Light-City/CPlusPlusThings,43366,2019-07-14T08:45:45Z,2026-08-20T12:10:27Z,2026-05-16T06:05:14Z,C++,78,0,231,223
ziglang/zig,https://github.com/ziglang/zig,43314,2015-08-06T00:51:28Z,2026-08-20T14:28:36Z,2025-11-27T01:42:59Z,Zig,9540,21,13522,10799
alex/what-happens-when,https://github.com/alex/what-happens-when,43297,2013-11-07T04:30:06Z,2026-08-20T16:37:42Z,2024-08-19T13:02:25Z,,108,0,300,54
Unitech/pm2,https://github.com/Unitech/pm2,43271,2013-05-21T03:25:25Z,2026-08-20T15:35:33Z,2026-07-02T10:09:15Z,JavaScript,558,138,5147,4128
Imbad0202/academic-research-skills,https://github.com/Imbad0202/academic-research-skills,43157,2026-02-26T06:31:01Z,2026-08-20T18:26:45Z,2026-08-20T05:26:10Z,Python,412,40,316,297
HeyPuter/puter,https://github.com/HeyPuter/puter,43121,2024-03-03T01:44:32Z,2026-08-20T17:43:58Z,2026-08-20T16:32:47Z,TypeScript,2030,22,1224,1215
zbezj/HEU_KMS_Activator,https://github.com/zbezj/HEU_KMS_Activator,43115,2019-06-23T00:49:35Z,2026-08-20T17:14:59Z,2026-07-06T04:01:22Z,,0,54,205,32
mifi/lossless-cut,https://github.com/mifi/lossless-cut,43068,2016-10-30T10:49:56Z,2026-08-20T16:41:58Z,2026-08-19T19:07:48Z,TypeScript,269,106,1923,1641
FuelLabs/fuels-rs,https://github.com/FuelLabs/fuels-rs,43061,2021-10-31T22:33:54Z,2026-08-20T18:01:03Z,2026-06-29T14:14:40Z,Rust,915,121,663,613
juanfont/headscale,https://github.com/juanfont/headscale,43034,2020-06-21T09:21:05Z,2026-08-20T18:37:30Z,2026-07-30T10:20:13Z,Go,1349,140,1340,1254
FuelLabs/fuels-ts,https://github.com/FuelLabs/fuels-ts,43023,2021-09-03T18:11:03Z,2026-08-20T18:01:01Z,2026-03-27T18:21:29Z,TypeScript,1979,156,1457,1400
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,42969,2020-01-23T18:35:18Z,2026-08-20T16:43:27Z,2026-08-20T17:07:55Z,Python,3174,115,3369,2202
faif/python-patterns,https://github.com/faif/python-patterns,42935,2012-06-06T21:02:35Z,2026-08-20T14:11:14Z,2026-08-20T09:10:58Z,Python,293,0,97,88
curl/curl,https://github.com/curl/curl,42654,2010-03-18T22:32:22Z,2026-08-20T18:15:27Z,2026-08-20T15:36:51Z,C,211,97,5551,5545
k88hudson/git-flight-rules,https://github.com/k88hudson/git-flight-rules,42596,2014-07-22T20:35:09Z,2026-08-20T12:27:45Z,2026-07-23T20:48:50Z,,227,0,73,59
mingrammer/diagrams,https://github.com/mingrammer/diagrams,42528,2020-02-02T15:23:24Z,2026-08-20T11:21:04Z,2026-08-16T12:09:29Z,Python,360,46,546,231
apachecn/ailearning,https://github.com/apachecn/ailearning,42468,2017-02-25T08:53:02Z,2026-08-20T16:14:20Z,2024-11-12T16:21:55Z,Python,478,2,118,114
Alamofire/Alamofire,https://github.com/Alamofire/Alamofire,42418,2014-07-31T05:56:19Z,2026-08-20T15:44:27Z,2026-08-03T01:00:57Z,Swift,674,106,2819,2788
danny-avila/LibreChat,https://github.com/danny-avila/LibreChat,42282,2023-02-12T01:06:52Z,2026-08-20T18:12:07Z,2026-08-20T18:37:47Z,TypeScript,4137,94,4894,4526
imputnet/cobalt,https://github.com/imputnet/cobalt,42159,2022-07-08T18:12:55Z,2026-08-20T13:50:59Z,2026-04-06T11:59:56Z,Svelte,252,0,1031,805
saadeghi/daisyui,https://github.com/saadeghi/daisyui,42150,2020-11-28T22:57:27Z,2026-08-20T17:50:33Z,2026-08-20T17:50:20Z,JavaScript,609,228,2201,2187
666ghj/BettaFish,https://github.com/666ghj/BettaFish,42050,2024-07-01T13:11:38Z,2026-08-20T17:44:14Z,2026-08-17T05:07:11Z,Python,119,6,442,441
fastlane/fastlane,https://github.com/fastlane/fastlane,42007,2014-12-02T17:00:38Z,2026-08-20T13:27:57Z,2026-08-18T00:55:28Z,Ruby,6482,568,13304,12786
LC044/WeChatMsg,https://github.com/LC044/WeChatMsg,41975,2023-01-11T05:03:49Z,2026-08-20T11:32:38Z,2025-12-30T13:31:16Z,,62,0,0,0
nolimits4web/swiper,https://github.com/nolimits4web/swiper,41884,2012-03-14T19:11:45Z,2026-08-20T18:40:49Z,2026-08-06T16:44:44Z,TypeScript,629,103,5831,5592
heygen-com/hyperframes,https://github.com/heygen-com/hyperframes,41826,2026-03-10T01:51:06Z,2026-08-20T18:31:51Z,2026-08-20T18:08:24Z,TypeScript,2153,354,288,251
psf/black,https://github.com/psf/black,41812,2018-03-14T19:54:45Z,2026-08-20T13:46:54Z,2026-08-20T13:01:16Z,Python,1894,55,2820,2554
agno-agi/agno,https://github.com/agno-agi/agno,41805,2022-05-04T15:23:02Z,2026-08-20T18:28:19Z,2026-08-20T18:26:48Z,Python,3642,232,2762,2132
hexojs/hexo,https://github.com/hexojs/hexo,41771,2012-09-23T15:17:08Z,2026-08-20T17:49:06Z,2026-08-12T18:42:36Z,TypeScript,1000,118,4001,3955
freefq/free,https://github.com/freefq/free,41766,2020-06-07T02:48:33Z,2026-08-20T17:04:24Z,2024-08-20T09:43:55Z,,0,0,894,294
aria2/aria2,https://github.com/aria2/aria2,41762,2010-11-27T09:41:48Z,2026-08-20T18:18:01Z,2026-06-25T14:49:35Z,C++,258,24,1926,829
dylanaraps/pure-bash-bible,https://github.com/dylanaraps/pure-bash-bible,41718,2018-06-13T01:39:33Z,2026-08-19T19:31:36Z,2023-11-28T03:26:23Z,Shell,28,0,77,33
chubin/cheat.sh,https://github.com/chubin/cheat.sh,41664,2017-05-07T21:40:56Z,2026-08-20T16:54:29Z,2025-12-23T18:48:24Z,Python,129,0,273,139
dcloudio/uni-app,https://github.com/dcloudio/uni-app,41597,2018-07-12T08:52:39Z,2026-08-20T17:47:16Z,2026-08-20T13:59:17Z,JavaScript,583,0,5099,4410
apache/dubbo,https://github.com/apache/dubbo,41557,2012-06-19T07:56:02Z,2026-08-20T18:15:43Z,2026-08-13T18:29:17Z,Java,6133,114,7424,6590
sxyazi/yazi,https://github.com/sxyazi/yazi,41527,2023-07-08T11:45:55Z,2026-08-20T17:42:54Z,2026-08-19T19:40:01Z,Rust,1276,32,1954,1903
chatboxai/chatbox,https://github.com/chatboxai/chatbox,41494,2023-03-06T12:22:15Z,2026-08-20T18:03:45Z,2026-08-14T14:13:27Z,TypeScript,81,60,2689,1539
tabler/tabler,https://github.com/tabler/tabler,41490,2018-02-01T09:08:59Z,2026-08-20T17:21:25Z,2026-08-19T22:38:19Z,Astro,949,51,1221,1168
yarnpkg/yarn,https://github.com/yarnpkg/yarn,41486,2016-01-19T17:39:16Z,2026-08-20T09:10:26Z,2026-05-12T11:09:42Z,JavaScript,1655,153,6624,4755
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,41437,2021-10-28T16:19:44Z,2026-08-20T11:21:28Z,2026-08-17T17:57:12Z,Python,3708,50,1741,1297
exelban/stats,https://github.com/exelban/stats,41324,2019-05-29T19:24:56Z,2026-08-20T18:30:02Z,2026-08-19T18:31:47Z,Swift,455,348,2931,2906
amruthpillai/reactive-resume,https://github.com/amruthpillai/reactive-resume,41300,2020-03-25T14:08:22Z,2026-08-20T18:40:05Z,2026-08-20T08:56:18Z,TypeScript,938,136,2154,2051
nwjs/nw.js,https://github.com/nwjs/nw.js,41161,2012-01-04T06:21:10Z,2026-08-20T04:39:05Z,2026-08-19T04:08:07Z,JavaScript,576,0,7456,6567
XTLS/Xray-core,https://github.com/XTLS/Xray-core,41132,2020-11-09T11:23:10Z,2026-08-20T18:19:12Z,2026-08-20T10:05:45Z,Go,1425,119,3101,3069
luongnv89/claude-howto,https://github.com/luongnv89/claude-howto,41126,2025-11-07T22:59:34Z,2026-08-20T18:04:01Z,2026-08-19T08:58:30Z,Python,69,10,45,30
styled-components/styled-components,https://github.com/styled-components/styled-components,41122,2016-08-16T06:41:32Z,2026-08-20T14:55:58Z,2026-08-17T17:53:56Z,TypeScript,1067,239,3009,2998
gkd-kit/gkd,https://github.com/gkd-kit/gkd,41035,2023-07-04T03:59:15Z,2026-08-20T17:04:21Z,2026-08-18T14:17:25Z,Kotlin,16,75,796,784
vuetifyjs/vuetify,https://github.com/vuetifyjs/vuetify,41029,2016-09-12T00:39:35Z,2026-08-20T14:53:33Z,2026-08-19T18:29:49Z,TypeScript,4808,675,15441,15158
bailicangdu/vue2-elm,https://github.com/bailicangdu/vue2-elm,41026,2016-12-23T01:49:20Z,2026-08-20T13:51:51Z,2025-04-11T12:52:02Z,Vue,21,0,631,512
vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,41021,2026-01-11T05:38:15Z,2026-08-20T18:38:48Z,2026-08-19T15:33:45Z,Rust,580,102,576,244
zai-org/ChatGLM-6B,https://github.com/zai-org/ChatGLM-6B,40986,2023-03-13T12:00:18Z,2026-08-20T15:03:14Z,2024-06-27T04:05:25Z,Python,47,0,1316,750
goabstract/Awesome-Design-Tools,https://github.com/goabstract/Awesome-Design-Tools,40937,2019-02-12T13:55:30Z,2026-08-20T18:37:07Z,2024-07-28T19:57:31Z,JavaScript,283,0,54,26
QSCTech/zju-icicles,https://github.com/QSCTech/zju-icicles,40880,2016-06-28T16:17:32Z,2026-08-20T16:06:29Z,2026-01-20T11:01:02Z,HTML,232,0,78,69
Hmbown/CodeWhale,https://github.com/Hmbown/CodeWhale,40831,2026-01-19T18:21:01Z,2026-08-20T18:11:44Z,2026-08-20T16:23:44Z,Rust,1758,134,2499,2376
ashishps1/awesome-system-design-resources,https://github.com/ashishps1/awesome-system-design-resources,40793,2023-10-25T01:50:42Z,2026-08-20T17:00:15Z,2026-02-16T18:32:29Z,Java,3,0,35,27
chatanywhere/GPT_API_free,https://github.com/chatanywhere/GPT_API_free,40782,2023-04-23T12:42:08Z,2026-08-20T18:07:08Z,2026-07-28T19:03:18Z,,1,0,439,438
facebookresearch/faiss,https://github.com/facebookresearch/faiss,40778,2017-02-07T16:07:05Z,2026-08-20T18:41:19Z,2026-08-19T22:06:01Z,C++,137,28,2779,2564
vim/vim,https://github.com/vim/vim,40778,2015-08-18T21:03:56Z,2026-08-20T17:39:41Z,2026-08-20T17:39:03Z,Vim Script,440,0,9731,8164
appsmithorg/appsmith,https://github.com/appsmithorg/appsmith,40710,2020-06-30T04:07:36Z,2026-08-20T15:13:53Z,2026-08-20T18:24:14Z,TypeScript,14329,308,23749,19323
remoteintech/remote-jobs,https://github.com/remoteintech/remote-jobs,40686,2015-10-13T03:49:25Z,2026-08-20T18:22:01Z,2026-08-11T12:07:57Z,JavaScript,1454,0,204,200
PatrickJS/awesome-cursorrules,https://github.com/PatrickJS/awesome-cursorrules,40621,2024-09-16T15:38:38Z,2026-08-20T18:37:32Z,2026-05-30T18:01:29Z,JavaScript,101,0,66,58
bradtraversy/50projects50days,https://github.com/bradtraversy/50projects50days,40614,2020-11-16T14:39:01Z,2026-08-20T16:54:04Z,2025-02-26T13:49:39Z,CSS,44,0,0,0
GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,40614,2022-07-31T21:55:56Z,2026-08-20T16:29:17Z,2026-08-20T17:25:40Z,Rust,547,18,368,312
ToolJet/ToolJet,https://github.com/ToolJet/ToolJet,40591,2021-03-30T08:51:34Z,2026-08-20T18:11:52Z,2026-08-20T18:21:13Z,JavaScript,9089,596,5284,4732
chakra-ui/chakra-ui,https://github.com/chakra-ui/chakra-ui,40583,2019-08-17T14:27:54Z,2026-08-20T14:41:41Z,2026-08-20T18:42:16Z,TypeScript,3018,1000,4358,4354
trpc/trpc,https://github.com/trpc/trpc,40525,2020-07-18T01:17:11Z,2026-08-20T16:03:14Z,2026-08-13T21:58:09Z,TypeScript,3924,239,1364,1210
duckdb/duckdb,https://github.com/duckdb/duckdb,40467,2018-06-26T15:04:45Z,2026-08-20T18:25:38Z,2026-08-20T18:25:09Z,C++,11684,63,7451,6888
pingcap/tidb,https://github.com/pingcap/tidb,40456,2015-09-06T04:01:52Z,2026-08-20T15:53:57Z,2026-08-20T18:38:51Z,Go,36068,215,23899,18684
wg/wrk,https://github.com/wg/wrk,40389,2012-03-20T11:12:28Z,2026-08-19T11:57:28Z,2023-12-30T10:33:51Z,C,0,0,0,0
LizardByte/Sunshine,https://github.com/LizardByte/Sunshine,40369,2021-12-15T23:38:57Z,2026-08-20T18:35:26Z,2026-08-20T17:08:37Z,C++,2125,46,1356,1258
nushell/nushell,https://github.com/nushell/nushell,40304,2019-05-10T16:59:42Z,2026-08-20T17:29:55Z,2026-08-20T16:02:39Z,Rust,9115,124,7287,5906
php/php-src,https://github.com/php/php-src,40300,2011-06-16T01:52:25Z,2026-08-20T17:54:48Z,2026-08-20T17:02:36Z,C,5550,60,5364,4408
CorentinTh/it-tools,https://github.com/CorentinTh/it-tools,40295,2020-04-05T11:50:24Z,2026-08-20T15:19:55Z,2026-08-16T11:35:00Z,Vue,493,10,712,225
ManimCommunity/manim,https://github.com/ManimCommunity/manim,40283,2020-05-19T02:37:13Z,2026-08-20T18:08:12Z,2026-08-20T18:02:15Z,Python,2130,34,1806,1405
outline/outline,https://github.com/outline/outline,40260,2016-05-22T21:31:47Z,2026-08-20T16:03:40Z,2026-08-20T12:45:53Z,TypeScript,5258,166,4230,4198
bojieli/ai-agent-book,https://github.com/bojieli/ai-agent-book,40226,2025-09-09T02:41:44Z,2026-08-20T18:24:55Z,2026-08-20T10:40:37Z,Python,725,1,174,170
phaserjs/phaser,https://github.com/phaserjs/phaser,40175,2013-04-12T12:27:51Z,2026-08-20T16:42:04Z,2026-07-09T14:33:40Z,JavaScript,1746,178,4651,4543
langchain-ai/langgraph,https://github.com/langchain-ai/langgraph,40111,2023-08-09T18:33:12Z,2026-08-20T18:18:04Z,2026-08-20T07:50:25Z,Python,3912,560,1514,1053
microsoft/BitNet,https://github.com/microsoft/BitNet,40109,2024-08-05T09:07:38Z,2026-08-20T17:44:15Z,2026-07-27T05:52:06Z,C++,34,0,306,103
photoprism/photoprism,https://github.com/photoprism/photoprism,40093,2018-01-27T12:00:15Z,2026-08-20T16:54:36Z,2026-08-20T16:53:06Z,Go,959,83,2642,2207
gofiber/fiber,https://github.com/gofiber/fiber,40068,2020-01-16T03:59:20Z,2026-08-20T14:51:54Z,2026-08-20T13:04:32Z,Go,2422,142,1738,1701
google-research/bert,https://github.com/google-research/bert,40048,2018-10-25T22:57:34Z,2026-08-20T09:20:03Z,2024-07-23T23:39:41Z,Python,32,0,1145,355
evanw/esbuild,https://github.com/evanw/esbuild,40008,2016-06-14T16:08:50Z,2026-08-20T17:48:53Z,2026-08-09T17:20:12Z,Go,263,315,3919,3376
schollz/croc,https://github.com/schollz/croc,39980,2017-10-17T15:20:18Z,2026-08-20T18:24:25Z,2026-08-20T17:41:29Z,Go,379,211,622,620
Kong/insomnia,https://github.com/Kong/insomnia,39957,2016-04-23T03:54:26Z,2026-08-20T13:21:54Z,2026-08-20T18:31:09Z,TypeScript,4232,561,4036,3297
go-gorm/gorm,https://github.com/go-gorm/gorm,39914,2013-10-25T08:31:38Z,2026-08-20T12:06:32Z,2026-06-25T07:21:11Z,Go,790,12,6145,5691
koalaman/shellcheck,https://github.com/koalaman/shellcheck,39904,2012-11-17T03:15:11Z,2026-08-20T14:27:46Z,2026-08-04T08:32:46Z,Haskell,346,30,3016,1901
siddharthvaddem/openscreen,https://github.com/siddharthvaddem/openscreen,39875,2025-10-10T05:36:55Z,2026-08-20T17:44:23Z,2026-06-17T02:34:20Z,TypeScript,195,13,366,337
videojs/video.js,https://github.com/videojs/video.js,39859,2010-05-14T18:45:10Z,2026-08-20T10:53:52Z,2026-08-03T10:03:33Z,JavaScript,1829,336,5436,4819
llvm/llvm-project,https://github.com/llvm/llvm-project,39832,2016-12-07T09:39:33Z,2026-08-20T18:36:47Z,2026-08-20T18:33:44Z,LLVM,97343,159,97950,68731
2noise/ChatTTS,https://github.com/2noise/ChatTTS,39773,2024-05-27T18:26:49Z,2026-08-20T15:03:52Z,2026-04-10T16:33:48Z,Python,223,7,677,619
vadimdemedes/ink,https://github.com/vadimdemedes/ink,39699,2017-06-12T06:12:28Z,2026-08-20T17:18:32Z,2026-08-12T00:11:46Z,TypeScript,323,81,432,416
DeusData/codebase-memory-mcp,https://github.com/DeusData/codebase-memory-mcp,39692,2026-02-24T22:01:00Z,2026-08-20T18:21:51Z,2026-08-20T18:06:58Z,C,514,46,831,448
novuhq/novu,https://github.com/novuhq/novu,39622,2021-08-26T15:22:44Z,2026-08-20T17:01:46Z,2026-08-20T16:57:36Z,TypeScript,8455,144,1742,1687
mindsdb/mindshub,https://github.com/mindsdb/mindshub,39617,2018-08-02T17:56:45Z,2026-08-20T15:56:39Z,2026-08-20T00:16:40Z,Makefile,5923,339,4436,4435
qbittorrent/qBittorrent,https://github.com/qbittorrent/qBittorrent,39593,2012-02-04T09:37:46Z,2026-08-20T17:26:41Z,2026-08-17T06:10:49Z,C++,4409,4,17663,15094
floodsung/Deep-Learning-Papers-Reading-Roadmap,https://github.com/floodsung/Deep-Learning-Papers-Reading-Roadmap,39546,2016-10-14T11:49:48Z,2026-08-20T17:13:12Z,2022-11-27T13:18:32Z,Python,28,0,58,5
google/styleguide,https://github.com/google/styleguide,39514,2015-05-20T19:18:59Z,2026-08-20T17:48:37Z,2026-06-03T15:51:23Z,HTML,201,0,369,250
lm-sys/FastChat,https://github.com/lm-sys/FastChat,39514,2023-03-19T00:18:02Z,2026-08-20T15:04:14Z,2026-05-01T00:25:53Z,Python,852,14,1972,1077
halo-dev/halo,https://github.com/halo-dev/halo,39513,2018-03-21T12:56:52Z,2026-08-20T18:28:35Z,2026-08-18T10:08:34Z,Java,3229,269,4710,4599
AstrBotDevs/AstrBot,https://github.com/AstrBotDevs/AstrBot,39430,2022-12-08T13:27:46Z,2026-08-20T18:24:38Z,2026-08-19T17:06:17Z,Python,1715,251,6467,5425
TeamNewPipe/NewPipe,https://github.com/TeamNewPipe/NewPipe,39411,2015-09-03T23:39:26Z,2026-08-20T18:29:37Z,2026-08-19T11:02:29Z,Java,1888,147,10382,8994
QuivrHQ/quivr,https://github.com/QuivrHQ/quivr,39411,2023-05-12T23:53:30Z,2026-08-20T13:36:19Z,2025-07-09T12:55:23Z,Python,1824,354,1546,1536
pola-rs/polars,https://github.com/pola-rs/polars,39408,2020-05-13T19:45:33Z,2026-08-20T18:41:47Z,2026-08-20T15:37:45Z,Rust,13694,265,13137,10615
google/leveldb,https://github.com/google/leveldb,39344,2014-08-27T21:17:52Z,2026-08-20T18:18:44Z,2026-03-11T04:06:29Z,C++,65,21,801,542
freeCodeCamp/devdocs,https://github.com/freeCodeCamp/devdocs,39322,2013-10-24T18:16:07Z,2026-08-20T17:43:15Z,2026-08-16T00:41:20Z,Ruby,1018,0,1283,1102
suno-ai/bark,https://github.com/suno-ai/bark,39243,2023-04-07T19:34:48Z,2026-08-20T18:27:57Z,2024-08-19T07:45:36Z,Jupyter Notebook,19,0,478,240
ShareX/ShareX,https://github.com/ShareX/ShareX,39220,2013-10-08T23:32:10Z,2026-08-20T16:37:11Z,2026-08-20T03:59:17Z,C#,0,90,7529,6876
drawdb-io/drawdb,https://github.com/drawdb-io/drawdb,39182,2023-07-16T17:09:20Z,2026-08-20T17:44:10Z,2026-08-16T22:54:03Z,JavaScript,439,0,368,236
HKUDS/LightRAG,https://github.com/HKUDS/LightRAG,39020,2024-10-02T11:57:54Z,2026-08-20T18:41:41Z,2026-08-20T18:37:17Z,Python,1568,82,1530,1337
wshobson/agents,https://github.com/wshobson/agents,38957,2025-07-24T23:28:14Z,2026-08-20T18:38:48Z,2026-08-18T15:56:45Z,Python,169,0,115,113
google/googletest,https://github.com/google/googletest,38941,2015-07-28T15:07:53Z,2026-08-20T14:06:29Z,2026-08-19T19:37:00Z,C++,834,12,2399,2073
datalab-to/marker,https://github.com/datalab-to/marker,38906,2023-10-30T20:14:08Z,2026-08-20T18:36:08Z,2026-08-07T06:33:06Z,Python,233,72,693,324
deepseek-ai/awesome-deepseek-integration,https://github.com/deepseek-ai/awesome-deepseek-integration,38879,2024-01-11T02:43:17Z,2026-08-20T15:07:13Z,2026-02-23T16:27:47Z,,288,0,201,163
aseprite/aseprite,https://github.com/aseprite/aseprite,38865,2014-08-19T23:44:50Z,2026-08-20T18:33:44Z,2026-08-20T17:58:43Z,C++,551,130,4655,2730
YunaiV/ruoyi-vue-pro,https://github.com/YunaiV/ruoyi-vue-pro,38855,2021-01-24T03:18:25Z,2026-08-20T16:20:22Z,2026-08-14T16:49:53Z,Java,78,66,802,793
mattermost/mattermost,https://github.com/mattermost/mattermost,38849,2015-06-15T06:50:02Z,2026-08-20T18:31:55Z,2026-08-20T18:37:33Z,TypeScript,22331,1000,9339,8751
rapid7/metasploit-framework,https://github.com/rapid7/metasploit-framework,38834,2011-08-30T06:13:20Z,2026-08-20T18:26:57Z,2026-08-20T17:28:32Z,Ruby,12053,0,6585,6089
RSSNext/Folo,https://github.com/RSSNext/Folo,38832,2024-04-08T03:23:35Z,2026-08-20T13:25:51Z,2026-08-17T23:35:22Z,TypeScript,1517,113,2638,2260
preactjs/preact,https://github.com/preactjs/preact,38824,2015-09-11T02:40:18Z,2026-08-20T13:31:50Z,2026-08-20T12:34:57Z,JavaScript,2085,251,1941,1922
DioxusLabs/dioxus,https://github.com/DioxusLabs/dioxus,38822,2021-01-15T01:57:26Z,2026-08-20T13:59:44Z,2026-08-20T02:37:22Z,Rust,2083,42,2611,1980
Dogfalo/materialize,https://github.com/Dogfalo/materialize,38817,2014-09-12T19:35:38Z,2026-08-19T14:17:19Z,2026-08-20T13:49:11Z,JavaScript,449,41,5221,4598
spacedriveapp/spacedrive,https://github.com/spacedriveapp/spacedrive,38799,2021-09-27T05:09:04Z,2026-08-20T18:23:19Z,2026-07-29T00:31:28Z,Rust,1968,28,550,522
lapce/lapce,https://github.com/lapce/lapce,38755,2018-02-06T08:41:06Z,2026-08-20T15:05:37Z,2026-07-15T11:27:37Z,Rust,1184,35,2036,1210
ajeetdsouza/zoxide,https://github.com/ajeetdsouza/zoxide,38745,2020-03-05T13:11:40Z,2026-08-20T18:25:55Z,2026-08-19T10:40:09Z,Rust,264,38,749,650
Yeachan-Heo/oh-my-claudecode,https://github.com/Yeachan-Heo/oh-my-claudecode,38683,2026-01-09T03:36:29Z,2026-08-20T18:04:54Z,2026-08-18T12:34:36Z,TypeScript,1670,244,1383,1381
ant-design/ant-design-pro,https://github.com/ant-design/ant-design-pro,38683,2017-08-25T10:40:44Z,2026-08-20T17:48:22Z,2026-08-19T17:24:35Z,TypeScript,1181,34,9842,9800
bytedance/UI-TARS-desktop,https://github.com/bytedance/UI-TARS-desktop,38657,2025-01-19T09:04:43Z,2026-08-20T18:12:58Z,2026-08-05T02:48:59Z,TypeScript,1074,38,538,218
naptha/tesseract.js,https://github.com/naptha/tesseract.js,38641,2015-06-24T02:49:52Z,2026-08-20T11:32:24Z,2026-05-17T04:19:12Z,JavaScript,205,57,738,707
gto76/python-cheatsheet,https://github.com/gto76/python-cheatsheet,38637,2018-01-25T04:16:53Z,2026-08-20T14:56:03Z,2026-07-29T14:56:37Z,Python,0,1,27,27
google-research/google-research,https://github.com/google-research/google-research,38589,2018-10-04T18:42:48Z,2026-08-20T18:38:16Z,2026-08-19T20:48:11Z,Jupyter Notebook,34,0,1464,352
chatchat-space/Langchain-Chatchat,https://github.com/chatchat-space/Langchain-Chatchat,38558,2023-03-31T12:12:45Z,2026-08-20T12:39:40Z,2025-11-10T09:27:42Z,Python,621,31,4248,4242
huiyadanli/RevokeMsgPatcher,https://github.com/huiyadanli/RevokeMsgPatcher,38536,2019-07-21T15:12:52Z,2026-08-20T12:53:32Z,2026-08-16T12:51:44Z,C#,14,21,1050,993
kilimchoi/engineering-blogs,https://github.com/kilimchoi/engineering-blogs,38532,2015-06-13T18:25:17Z,2026-08-20T09:06:10Z,2024-08-21T13:01:11Z,Ruby,681,0,98,77
google/langextract,https://github.com/google/langextract,38453,2025-07-08T20:46:06Z,2026-08-20T15:27:05Z,2026-08-19T07:21:21Z,Python,121,18,198,121
httpie/cli,https://github.com/httpie/cli,38436,2012-02-25T12:39:13Z,2026-08-20T18:20:44Z,2024-12-17T17:30:35Z,Python,406,47,911,724
dotnet/aspnetcore,https://github.com/dotnet/aspnetcore,38386,2014-03-11T06:09:42Z,2026-08-20T13:17:16Z,2026-08-20T17:23:40Z,C#,19852,296,39767,36002
istio/istio,https://github.com/istio/istio,38354,2016-11-18T23:57:21Z,2026-08-20T16:42:21Z,2026-08-20T18:29:18Z,Go,30594,450,22096,21708
frappe/erpnext,https://github.com/frappe/erpnext,38311,2011-06-08T08:20:56Z,2026-08-20T17:40:33Z,2026-08-20T15:54:07Z,Python,32172,1000,18607,16835
portainer/portainer,https://github.com/portainer/portainer,38290,2016-05-19T20:15:28Z,2026-08-20T16:41:26Z,2026-08-20T13:17:15Z,TypeScript,4786,189,6118,5419
